Name of Design,Instructions,Photo File Name
Red_Heart_Tunisian_Entrelac_Crochet_Baby_Blanket_-_50g,"INSTRUCTIONS
Stripe Pat:  
Work 1 Strip of each color:  A, B, 
C, D, E, F, G, H, I, J, K, L, K, J, I, H, G, F, 
E, D, C, B, A. 
These 23 Strips form Stripe Pat.
Notes:
• Blanket is worked from 
side to side.
• Work all rows with RS of 
work facing.
• To draw up a loop through 
single vertical bar or front bar of 
first st, always insert hook from 
right to left.
• For easier count of side sts, do 
not work Ch 1 at beg and end of 
every row. 
• Pat worked over foundation ch 
multiple of 10 ch + 13.Forward Pass: (Right to left). 
*1 Tps in  next st. 1 Tss in  next st. Rep fr om 
* to end  of row. Return pas s.
Return Pass: (Left to right after w orking 
Forward pass of each r ow). Yoh and dr aw 
through last loop on hook (edge st). *Y oh 
and dr aw thr ough 2 loops . Rep fr om * 
until 1 loop r em on hook . Do not tur n.
.Tunisian Simple S titch ( Tss)
1. 2.
3.1. Inser t hook from right to 
      left behind single vertical
thread.
2. Yoh
3. Draw loop through and 
leave on hook .
FIRST STRIP (worked with A) 
With A, ch 113. First Triangle 
1st row:  Work 1 regular sc in 2nd 
ch from hook. Do not  turn.
2nd row: Forward pass:  (Right to 
left). Draw up a loop through front 
bar of first st. Draw up a loop in next 
ch. 3 loops on hook. Do not  turn.
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
twice. 1 loop rem on hook. Do not  
turn. 
3rd row: Forward pass:  (Right to 
left). Tss in each of first 2 sts. Draw 
up a loop in next ch. 4 loops on 
hook. Do not  turn. 
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
3 times. 1 loop rem on hook. Do 
not turn. 
4th row: Forward pass:  (Right to 
left). Tss in each of first 3 sts. Draw 
up a loop in next ch. 5 loops on 
hook. Do not  turn. 
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
4 times. 1 loop rem on hook. Do 
not turn. 
5th row: Forward pass:  (Right to 
left). Tss in each of first 4 sts. Draw 
up a loop in next ch. 6 loops on 
hook. Do not  turn.
For accessibility support, please contact customer care at 1-888-368-8401 or access@yarnspirations.com.  TUNISIAN ENTRELAC CROCHET BABY BLANKET     3 of 4RHC0502-035276M   |  April 23, 2024
TUNISIAN ENTRELAC CROCHET BABY BLANKET   
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
5 times. 1 loop rem on hook. Do 
not turn.
6th row: Forward pass:  (Right to 
left). Tss in each of first 5 sts. Draw 
up a loop in next ch. 7 loops on 
hook. Do not  turn.
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
6 times. 1 loop rem on hook. Do 
not turn.
7th row:  Sl st loosely in each of 
next 5 single vertical bars. Sl st in 
last worked ch. 
First Triangle complete. 1 loop rem 
on hook.
First Square:
**1st row: Forward pass:  (Right to 
left). Draw up a loop in each of next 
6 ch and leave on hook. 7 loops on 
hook. Do not  turn.
Return pass for all rows:  (Left 
to right). *Yoh and draw through 
2 loops on hook. Rep from * until 
1 loop rem on hook. Do not  turn.
2nd to 5th rows: Forward pass:  
(Right to left). Tss in each of first 
5 sts. Draw up a loop in next ch. 
Do not  turn. Rep, then Return pass 
once.Next row:  Sl st loosely into each of 
next 5 single vertical bars. Sl st in 
last worked ch.**
First Square complete.
Second to Tenth Squares:  Work 
from ** to ** as given for First 
Square.
Last Triangle
1st row: Forward pass:  (Right to 
left). Draw up a loop in each of last 
6 ch and leave on hook. 7 loops on 
hook. Do not  turn.
****Return pass for all rows:  (Left 
to right). *Yoh and draw through 2 
loops on hook. Rep from * until 1 
loop rem on hook. Do not  turn.
2nd row: Forward pass:  (Right to 
left). Tss in each of first 5 sts. Do not  
turn.
3rd row: Forward pass:  (Right to 
left). Tss in each of first 4 sts. Do not  
turn.
4th row: Forward pass:  (Right to 
left). Tss in each of first 3 sts. Do not  
turn.
5th row: Forward pass:  (Right to 
left). Tss in each of first 2 sts. Do not  
turn.
6th row: Forward pass:  (Right to 
left). Tss in first st. Do not  turn.Return pass:  (Left to right). Yoh 
and draw through 2 loops on hook. 
1 loop rem on hook. Fasten off.**** 
SECOND STRIP  (worked with B)
First Square
With RS facing, join B with sl st 
at top corner of First Triangle of 
previous Strip.
***1st row: Forward pass:  (Right 
to left). Working through both loops 
of sl sts,  draw up a loop in each of 
next 5 sl sts. Draw up a loop in first 
st of next Square of previous Strip 
and leave on hook. 7 loops on 
hook. Do not  turn.
Return pass for all rows:  (Left to 
right). *Yoh and draw through 2 
loops on hook. Rep from * until 1 
loop rem on hook. Do not  turn.
2nd to 5th rows: Forward pass:  
(Right to left). Tss in each of first 
5 sts. Draw up a loop in next st of 
next Square. Do not  turn.
Rep, then Return pass once.
Next row:  Sl st loosely into each of 
next 5 single vertical bars. Sl st in 
top of next Square of 1st Strip.*** 
First Square complete.
Second to Eleventh Squares:  Rep 
from *** to *** as given for First 
Square of Second Strip. 
Fasten off at end of last Square. THIRD STRIP  (worked with C)
First Triangle
With RS facing, join C with sl st 
to same sp where First Square of 
previous Strip started.
1st row: Forward pass:  (Right 
to left). Ch 1. 1 sc in same sp as 
sl st. Draw up a loop through front 
vertical bar of first sc. Draw up a 
loop in first st of next Square of 
previous Strip and leave on hook. 
3 loops on hook.
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
twice. 1 loop rem on hook. Do not  
turn.
2nd row: Forward pass:  (Right to 
left). Tss in each of first 2 sts. Draw 
up a loop in next st of next Square. 
4 loops on hook. Do not  turn.
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
3 times. 1 loop rem on hook. Do 
not turn.
3rd row: Forward pass:  (Right to 
left). Tss in each of first 3 sts. Draw 
up a loop in next st of next Square. 
5 loops on hook. Do not  turn.
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
4 times. 1 loop rem on hook. Do 
not turn.
For accessibility support, please contact customer care at 1-888-368-8401 or access@yarnspirations.com.  TUNISIAN ENTRELAC CROCHET BABY BLANKET     4 of 4RHC0502-035276M   |  April 23, 2024
TUNISIAN ENTRELAC CROCHET BABY BLANKET   
4th row: Forward pass:  (Right to 
left). Tss in each of first 4 sts. Draw 
up a loop in next st of next Square. 
6 loops on hook. Do not  turn.
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
5 times. 1 loop rem on hook. Do 
not turn.
5th row: Forward pass:  (Right to 
left). Tss in each of first 5 sts. Draw 
up a loop in next st of next square. 
7 loops on hook. Do not  turn.
Return pass:  (Left to right). (Yoh 
and draw through 2 loops on hook) 
6 times. 1 loop rem on hook. Do 
not turn.
6th row: Forward pass:  
Sl st loosely in each of next 5 single 
vertical bars. Sl st in top of next 
square. First Triangle of Third Strip 
is complete.
First to Tenth Squares:  With C, 
work as given for First Square of 
Second Strip.
Last Triangle
1st row: Forward pass:  (Right to 
left). Tss in each of first 5 sts. Draw 
up a loop in same sp where last st 
was made. 7 loops on hook. Do 
not turn. Work from **** to **** as 
given for last Triangle of First Strip.
Fasten off at end of last row.Keeping cont of Stripe Pat, rep 
Second and Third Strips 10 times 
more until Stripe Pat is complete. 
Fasten off. 
Tassels (make 4):  Wind L around a 
piece of cardboard 6"" [15 cm] wide 
20 times. Tie through loops securely 
at one end. Cut across other end. 
Wrap yarn 6 times around Tassel 
1½"" [4 cm] down from tied end. 
Fasten securely. Sew 1 Tassel to each 
corner of Blanket as shown in photo.
11
22
4466 777
7
33 551246
35
1246
35
1246
351246
35
1246
351246
35
1246
35
1246
35
1246
357
1246
35
1246
35
1246
35
1246
35
1246
351246
357
1246
35
REDUCED SAMPLE OF PATTERNFIRST STRIPSECOND STRIPFOURTH STRIP
THIRD STRIPREPEAT
SHADED
ROWSFIFTH STRIP
STANDARD CROCHET SYMBOLS
= chain (ch)
= slip st (sl st)
= single crochet (sc)
TUNISIAN FORWARD SYMBOLS
= yo, draw through 2 lpsTUNISIAN RETURN SYMBOLS= TssNote : Colors on diagram are for 
illustration only and do not follow 
Stripe Pat.",Red_Heart_Tunisian_Entrelac_Crochet_Baby_Blanket_-_50g.jpg
Bernat_Crochet_Gideon_The_Pigeon,"INSTRUCTIONS
Notes:
• Join all rnds with sl st to first st.
• To change colors, work to last 2 
loops on hook of first color, yoh 
with new color and proceed.
• Carry color not in use along top 
of last row worked and work 
new sts around carried color, 
unless otherwise stated.PIGEON
BODY
With MC, ch 2.
1st rnd:  6 sc in 2nd ch from hook. 
Join. 6 sc.
2nd rnd:  Ch 1. 2 sc in each sc 
around. Join. 12 sc.
3rd rnd:  Ch 1. *1 sc in next sc. 2 sc 
in next sc. Rep from * around. Join. 
18 sc.
4th rnd:  Ch 1. *1 sc in each of 
next 2 sc. 2 sc in next sc. Rep from 
* around. Join. 24 sc.
5th rnd:  Ch 1. *1 sc in each of 
next 3 sc. 2 sc in next sc. Rep from 
* around. Join. 30 sc.
6th rnd:  Ch 1. *1 sc in each of 
next 4 sc. 2 sc in next sc. Rep from 
* around. Join. 36 sc.Approx = 
Approximately
Ch = Chain(s)
Cont = Continue(ity)
PM = Place marker
Rem = Remaining
Rep = Repeat
Rnd(s) = Round(s)RS = Right side
Sc = Single crochet
Sc2(3)tog = Draw 
up a loop in each of 
next 2(3) stitches. Yoh 
and draw through all 
loops on hook. 
Sl st = Slip stitchSt(s) = Stitch(es)
Tog = Together
WS = Wrong side
Y oh = Yarn over hookCROCHET  I  SKILL LEVEL: INTERMEDIATE",Bernat_Crochet_Gideon_The_Pigeon.jpg
Bernat_Double_Scoop_Crochet_Snuggle_Sack,"INSTRUCTIONS
Note: Ch 3 at beg of rows counts 
as dc throughout. 
CONE (make 2 pieces alike)
See diagram on page 4.
With A, ch 29.
1st row: ( WS). 1 dc in 4th ch from 
hook (skipped ch-3 counts as dc). 
1 dc in each ch to end of chain.  
27 dc . Turn.
2nd row: (RS). Ch 3. 1 dc in first 
dc (counts as 2 dc). Dcfp around next dc. *1 dc in each of next 2 dc.   
1 dcfp around next dc.  Rep from 
* to last st. 2 dc in top of ch 3. 
29 sts . Turn.GAUGE
7 sc and 8 rows = 4"" [10 cm].
8½ sts and 4 rows = 4"" [10 cm] in 
Waffle St Pat.
3rd row: Ch 3. 1 dc in each of next 
2 dc. *Dcfp around each of next  
2 dc. 1 dc in next dcfp . Rep from * 
to last 2 sts. 1 dc in each next dc.  
1 dc in top of ch 3. Turn.
4th row: Ch 3. 1 dc in first dc 
(counts as 2 dc). 1 dc in next dc.  
1 dcfp around next dc. *1 dc in 
each of next 2 dcfp. 1 dcfp around 
next  dc. Rep from * to last 2 sts.  
1 dc in next dc. 2 dc in top of ch 3. 
31 sts . Turn.
5th row : Ch 3. 1 dcfp around each of 
next 2 dc. *1 dc in next dcfp. 1 dcfp 
around each o f next  2 dc.  Rep from 
* to last st. 1 dc in top of ch 3. Turn.
Approx = 
Approximate(ly)
Beg = Begin(ning)Ch = Chain(s) Cont = ContinueDc = Double crochet
Dcfp = Yoh and draw up a 
loop around post of next stitch at front of work,  
inserting hook from right 
to left. (Yoh and draw through 2 loops on hook) twice.
Hdc = Half double crochetRep = RepeatRS = Right sideSc = Single crochetSl st = Slip stitchSt(s) = Stitch(es)WS = Wrong side
Y oh = Y arn over hook
ABBREVIATIONS:",Bernat_Double_Scoop_Crochet_Snuggle_Sack.jpg
Bernat_Highline_Crochet_Super_Scarf,"INSTRUCTIONS
Note: Scarf is worked lengthwise 
Ch 2 at beg of row does not count 
as hdc.
With A, ch 202 loosely. 
1st row:  (RS). 1 hdc in 3rd ch from 
hook. 1 hdc in each ch to end of chain. Turn. 200 hdc.
2nd row: Ch 2. *1 hdc in horizontal bar created below s titch in previous  
row (bar is below loops on WS of  
work). Rep from * to end of row . Turn. 
Rep last for pat.",Bernat_Highline_Crochet_Super_Scarf.jpg
Stitch_Club_Chunky_Crochet_Beanie_+_Tutorial,"INSTRUCTIONS
Note:  Hat is worked sideways
Ch 42.
1st row:  (RS). 1 sc in 2nd ch from 
hook. 1 sc in each sc to end of row. 
Turn. 41 sc.2nd row:  Ch 1. 1 scbl in first sc. 
1 scbl in each sc to last sc. Leave 
last sc unworked. 40 sts. Turn.
3rd row:  Sl st in back loop only of 
first sc. 1 scbl in next sc. 1 scbl in 
each sc to end of row. 39 sts. Turn.
4th row:  Ch 1. 1 scbl in first sc. 
1 scbl in each sc to last sc. Leave 
last st unworked. 38 sts. Turn.
5th row:  Sl st in back loop only of 
first sc. 1 scbl in next sc. 1 scbl in 
each sc to end of row. 37 sts. Turn.
6th to 9th rows:  As 4th and 5th 
rows twice more. 33 sts.",Stitch_Club_Chunky_Crochet_Beanie_+_Tutorial.jpg
Bernat_Crochet_Cool_Day_Scarf,"INSTRUCTIONS
Note: Scarf is worked lengthwise.
Ch 124. 
1st row: 1 hdc in 3rd ch from hook and each ch to end of chain. Turn. 122 hdc. 2nd row: Ch 2 (does not count as hdc). *Work 1 hdc in horizontal bar created between sts of previous row (bar is below loops normally worked). Rep from * to end of row. Turn. Last row forms pat.Cont in pat until work from beg measures 6"" [15 cm]. Fasten off.",Bernat_Crochet_Cool_Day_Scarf.jpg
Patons_Bobble-licious_Crochet_Pillows,"INSTRUCTIONS
FRONT and BACK (make alike)
Ch 68.1st row:  (WS). 1 dc in 4th ch from hook 
(counts as 2 dc). 1 dc in each ch to end of 
chain. Turn. 66 dc.
2nd row:  Ch 1. 1 sc in each of first 3 dc. 
Bobble in next dc. *1 sc in each of next  3 dc. Bobble in next dc. Rep from * to last 
2 sts. 1 sc in each of last 2 sts . Turn.
3rd ro w: Ch 3 (counts as dc). 1 dc in each 
st to end of row . Turn.
4th row: Ch 1. 1 sc in each of first 5 dc. 
Bobble in next dc. *1 sc in each of next  3 dc. Bobble in next dc. Rep from * to last 
4 sts. 1 sc in each of last 4 sts . Turn.
5th row: Ch 3 (counts as dc). 1 dc in each st to end of row . Turn.
Rep last 4 rows for pat until work from 
beg measures approx 20"" [51 cm], ending on a RS row. Fasten off.Edging: Joining Front and Back: 1st 
rnd: With WS facing each other, join yarn 
with sl st to any corner st of Pillow. Ch 1. Working through both thicknesses, work sc evenly around 3 sides of Pillow, having 3 sc in each corner. Insert pillow form. Complete rnd of sc. Join with sl st to first sc. 2nd rnd: Ch 1. Working from left to right, instead of from right to left as usual, work 1 reverse sc in each sc around. Join with  
sl st to first sc. Fasten off.",Patons_Bobble-licious_Crochet_Pillows.jpg
Bernat_Crochet_Pizza_Rat,"INSTRUCTIONS
Note:  Do not  join at ends of rnds 
unless otherwise stated. Cont 
working in spiral, placing marker 
on first st of rnd for easier counting.
To ensure tight, neat stitches, this 
project is worked using a “yarn 
under” single crochet. The yarn 
under single crochet was worked 
for this project as follows: insert 
hook into next stitch.  
With the hook placed over  the yarn 
(a “yarn under”), draw up a loop.
 
Approx = Approximately
Beg = Beginning
Ch = Chain(s)
Cont = Continue
Dc = Double crochet
Hdc = Half double crochet
Rem = Remain(ing)
Rep = RepeatRnd(s) = Round(s)
Sc = Single crochet
Sc2tog = Draw up a loop in each 
of next 2 stitches. Yoh and draw 
through all loops on hook.
Sl st = Slip stitch
St(s) = Stitch(es)
Y oh = Yarn over hookCROCHET  I  SKILL LEVEL: EASY",Bernat_Crochet_Pizza_Rat.jpg
Patons_Crochet_Shine_Like_Diamonds,"INSTRUCTIONS
See Diagram 1 on page 3.
Ch 131.
1st row : (WS). 1 sc in 6th ch from 
hook. (Counts as hdc, ch 1 and sc). 
*Ch 7. Skip next 5 ch. 1 sc in next 
ch. Ch 3. Skip next 2 ch. 1 sc in next ch. Rep from * to last 8 ch. Ch 7. Skip next 5 ch. 1 sc in next ch. Ch 1. 
Skip next ch. 1 hdc in last ch. Turn. 
2nd row : Ch 1. 1 sc in first hdc.
[(3 dc. Ch 1) twice. 3 dc] in first ch-7 
sp. *1 sc in next ch-3 sp. [(3 dc. 
Ch 1) twice. 3 dc] in next ch-7 sp. 
Rep from * across, ending with 1 sc 
in 3rd ch of turning ch. Turn.
3rd row : Ch 9 (coun ts as dtr and 
ch 4). Skip first 3 dc and next ch-1 
sp. 1 sc in each of next 3 dc. *Ch 4. 1 tr in next sc. Ch 4. Skip next 3 dc 
and next ch-1 sp. 1 sc in each of 
next 3 dc. Rep from * across, ending with ch 4. 1 dtr in last sc. 
Turn.4th row: Ch 1. 1 sc in first dtr. 
*Ch 4. 2 dc in center sc of next 3 sc.Ch 4. **(1 sc. Ch 3. Sl st in same sp as last sc – picot made. 1 sc) all in next tr. Rep from * across, ending with **  
1 sc in 5th ch of turning ch. Turn.5th row: Ch 7 (counts as dc and ch 4). 1 sc in first ch-4 sp (beside 2 dc). Ch 3. 1 sc in next ch-4 sp (beside 2 dc). *Ch 7. 1 sc in next ch-4
sp (beside 2 dc). Ch 3. 1 sc in next 
ch-4 sp (beside 2 dc). Rep from * across, ending with Ch 4. 1 dc in last sc. Turn.6th row: Ch 3 (counts as dc). (1 dc.Ch 1. 3 dc) in first ch-4 sp. *1 sc in next ch-3 sp. [(3 dc. Ch 1) twice. 3 dc] in next ch-7 sp. Rep from * across, ending with 1 sc in last ch-3 sp. (3 dc. Ch 1. 2 dc) in last ch-4 sp of turning ch. Turn.7th row: Ch 1. 1 sc in each of first 2 dc.*Ch 4. 1 tr in next sc. Ch 4. Skip next 3 dc and next ch-1 sp. 1 sc in each of next 3 dc. Rep from * across, ending with Ch 4. 1 tr inlast sc. Ch 4. Skip next 3 dc andch-1 sp. 1 sc in each of last 2 dc.Turn.8th row: Ch 3 (counts as dc). 1 dcin first sc. *Ch 4. (1 sc. Picot. 1 sc) innext tr. Ch 4. 2 dc in center sc ofnext 3 sc. Rep from * across endingSHINE LIKE DIAMONDS SHAWL | CROCHET
SHINE LIKE DIAMONDS SHAWL | CROCHET    1 of 3",Patons_Crochet_Shine_Like_Diamonds.jpg
Caron_Crochet_Todays_Granny_Afghan,"INSTRUCTIONS
Note:To change color while joining a round, work the joining slip stitch as follows: insert hook in joining stitch, yarn over with new color and draw through both loops on hook. Fasten off
old color.
 
LARGE BLOCK (make 17)
With A, chain 4; join with slip st in first ch to form a ring.
Rnd 1: Ch 5 (counts as dc, ch 2), (3 dc in ring, ch 2) 3 times, 2 dc in ring; join with slip st in 3rd ch of beg ch—12 dc, and 4 ch-2 sps.
Rnd 2: Sl st in next ch, ch 6 (counts as dc, ch 4), 2 dc in first ch-2 sp, *dc in next 3 dc, (2 dc, ch 4, 2 dc) in next ch-2 sp (corner made); rep from * 2 more times, dc in next 3 dc, dc in first
ch-2 sp; join with slip st in 3rd ch of beg ch; change to B in join—28 dc, and 4 ch-4 sps.
Rnd 3: With B, sl st in next ch, ch 6 (counts as dc, ch 4), 2 dc in first ch-sp, *dc in each dc to next corner ch-sp, (2 dc, ch 4, 2 dc) in corner ch-sp; rep from * 2 more times, dc in each dc to
first ch-4 sp, dc in first ch-sp; join with sl st in 3rd ch of beg ch—44 dc, and 4 ch-4 sps.
Rnd 4: With B, rep Rnd 3; change to C in join—60 dc, and 4 ch-4 sps.
Rnds 5 and 6: With C, rep Rnd 3 twice; change to D in join of Rnd 6—92 dc, and 4 ch-4 sps.
Rnds 7 and 8: With D, rep Rnd 3 twice​—124 dc, and 4 ch-4 sps. Fasten off.
 
SMALL BLOCK (make 72)
With A, chain 4; join with slip st in first ch to form a ring.
Rnd 1: With A, work Rnd 1 of large block; change to B in join.
Rnd 2: With B, work Rnd 2 of large block; change to C in join.
Rnd 3: With C, work Rnd 3 of large block; change to D in join.
Rnd 4: With D, work Rnd 4 of large block. Fasten off. Make large blocks from the small blocks by sewing 4 small blocks together to make one large block (makes 18 large blocks total).
 
FINISHING—Arrange blocks into a rectangle of 5 blocks by 7 blocks; alternate small and large blocks throughout. Sew or slip st edges of blocks together.
Edging—Rnd 1: With RS facing, join D with sc in edge of throw, work sc evenly spaced around entire throw, working 3 sc in each corner; join with slip st in first sc. Rnd 2: Ch 2, hdc in
each st around, working 2 hdc in each sc of each 3-sc corner; join with slip st in first hdc. Fasten off. Using yarn needle, weave in all ends.
Blocking (very important): Lay throw flat, spray with water, and let dry.",Caron_Crochet_Todays_Granny_Afghan.jpg
Caron_Zig-Zag_Crochet_Blanket,"INSTRUCTIONS
Notes:
• First and last/uni00A0 sc of each row is 
left unworked.
• When joining new color, work 
to last 2 loops on hook of last 
st. Draw new color through 
2/uni00A0loops, then proceed in a new 
color.
With MC, ch/uni00A0287. Mark every 50th 
ch/uni00A0for easier counting.
1st row: (RS). 1/uni00A0sc in 2nd ch/uni00A0from 
hook. *(Ch 1. Miss next ch. 1/uni00A0 sc 
in next ch) 11 times. Ch/uni00A0 2. (1/uni00A0 sc in next ch. Ch/uni00A0 1. Miss next ch) 
11/uni00A0 times. 1/uni00A0 sc in next ch.** Miss 
next 2 ch. 1/uni00A0sc in next ch. Rep from 
* 4 times more, then from * to ** 
once more. Turn. 286/uni00A0sts.
2nd row: Sl/uni00A0 st to /f_i  rst ch-1/uni00A0 sp. 
Ch/uni00A01. 1/uni00A0sc in same/uni00A0sp as sl/uni00A0st. (Ch 1. 
Miss next/uni00A0sc. 1/uni00A0sc in next ch-1/uni00A0sp) 
10 times. Ch/uni00A01. *(1/uni00A0sc. Ch/uni00A02. 1/uni00A0sc) in 
next ch-2/uni00A0 sp. (Ch 1. Miss next/uni00A0 sc. 
1/uni00A0 sc in next ch-1/uni00A0 sp) 11 times.** 
Miss next 2/uni00A0sc. (1/uni00A0sc in next ch-1/uni00A0sp. 
Ch/uni00A0 1. Miss next/uni00A0 sc) 11/uni00A0 times. Rep 
from * 4 times more, then from * 
to ** once more. Turn.
Rep last row until work from beg
measures 3” [9/uni00A0 cm], ending on a 
WS row.
With A, rep last row for 4"" [10/uni00A0cm], 
ending on a WS row.Approx = Approximately
Beg = Beginning
Ch = Chain(s)
Cont = Continue(ity)
Pat = Pattern
Rep = RepeatRS = Right side
Sc = Single crochet
Sl/uni00A0st = Slip stitch
Sp(s) = Space(s)
St(s) = Stitch(es)
WS = Wrong side

CAC0502-004082M  |  July 29, 2019 ZIG/hyphen.capZAG BLANKET | CROCHET   2 of 2ZIG/hyphen.capZAG BLANKET  |  CROCHET
With MC, rep last row for 3""/uni00A0[9/uni00A0cm], 
ending on a WS row.
With B, rep last row for 4"" [10/uni00A0cm], 
ending on a WS row.
With MC, rep last row for 3""/uni00A0[9/uni00A0cm], 
ending on a WS row.
With C, rep last row for 4"" [10/uni00A0cm], 
ending on a WS row.
With MC, rep last row for 
15""/uni00A0[40.5/uni00A0cm], ending on a WS row.
With C, rep last row for 4"" [10/uni00A0cm], 
ending on a WS row.
With MC, rep last row for 3""/uni00A0[9/uni00A0cm], 
ending on a WS row.
With B, rep last row for 4"" [10/uni00A0cm], 
ending on a WS row.
With MC, rep last row for 3""/uni00A0[9/uni00A0cm], 
ending on a WS row.
With A, rep last row for 4"" [10/uni00A0cm], 
ending on a WS row.
With MC, rep last row for 3""/uni00A0[9/uni00A0cm], 
ending on a WS row. Fasten oﬀ  .",Caron_Zig-Zag_Crochet_Blanket.jpg
Red_Heart_Crochet_Lattice_Lapghan,"INSTRUCTIONS
Notes:
•To begin working with the O’Go
format, carefully cut plastic
tie where the ends of the
O’Go meet.
•Pull tie to remove.
•Start crocheting!
•Ch 4 at beg of row counts as tr.Approx = Approximately 
Beg = Begin(ning)
Ch = Chain(s)
Dc = Double crochetDtr = (Yoh) 3 times and draw up a 
loop in next stitch. (Yoh and draw 
through 2 loops on hook) 4 times. 
Pat = PatternRep = RepeatRnd(s) = Round(s)RS = Right side
Sc = Single crochetSl st = Slip stitchSt(s) = Stitch(es)
Tr = Treble crochet
WS = Wrong side
Y oh = Yarn over hookCROCHET  I  SKILL LEVEL: EASY
Looking for the original pattern? You can find it here.",Red_Heart_Crochet_Lattice_Lapghan.jpg
